event_date,event_timestamp,event_timestamp_jst,event_name,user_pseudo_id,ga_session_id,ga_session_number,session_id,page_location,page_referrer,page_path,prev_page_path,page_num_dom,original_page_num,stay_ms,total_duration_ms,load_time_ms,max_page_reached,completion_rate,total_pages,click_x_rel,click_y_rel,elem_tag,elem_id,elem_classes,scroll_pct,utm_source,utm_medium,utm_campaign,utm_content,device_type,direction,navigation_method,link_url,video_src,session_variant,presence_test_variant,creative_test_variant,ab_variant,ab_test_target,ab_test_type,cv_type,cv_value,value
2025-09-29,2025-09-29 10:50:59.656130,2025-09-29 10:50:59.656130,video_play,user_000317,2566184,10,user_000317-2566184,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-5,6,6,113961,202786,4566,6,0.6,10,,,,,,0.3529892289014279,twitter,none,spring_sale,ad_1,mobile,backward,button,https://example.com/lp/service-x,,control,B,,control,headline,creative,,,
2025-09-29,2025-09-29 10:53:13.656130,2025-09-29 10:53:13.656130,session_start,user_000136,4953708,6,user_000136-4953708,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-1,2,2,102466,150935,2076,6,0.6,10,,,,,,0.10963303048339937,direct,organic,summer_campaign,ad_2,mobile,forward,scroll,https://example.com/lp/service-x,https://example.com/video1.mp4,B,B,,B,headline,layout,,,
2025-09-29,2025-09-29 11:01:10.656130,2025-09-29 11:01:10.656130,scroll,user_000656,1652209,6,user_000656-1652209,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-1,2,2,100296,170230,655,3,0.3,10,,,,,,0.6620965325072193,google,organic,summer_campaign,ad_4,desktop,backward,click,https://example.com/lp/product-b,,control,control,B,control,cta_button,layout,,,
2025-09-29,2025-09-29 11:12:19.656130,2025-09-29 11:12:19.656130,session_start,user_000376,2389332,7,user_000376-2389332,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-6,7,7,69829,141169,1645,9,0.9,10,,,,,,0.3757788669435218,direct,organic,summer_campaign,ad_2,mobile,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,B,,control,B,cta_button,layout,,,
2025-09-29,2025-09-29 11:12:29.656130,2025-09-29 11:12:29.656130,click,user_000216,6385033,2,user_000216-6385033,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-3,4,4,65650,156095,4309,5,0.5,10,0.8438049486034687,0.7963289885818684,button,cta-button,card,0.3673093658037633,twitter,organic,brand_awareness,ad_2,mobile,forward,swipe,https://example.com/thank-you,,A,B,B,A,cta_button,,,,
2025-09-29,2025-09-29 11:23:53.656130,2025-09-29 11:23:53.656130,click,user_000623,8445684,8,user_000623-8445684,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-8,9,9,45232,50374,984,10,1.0,10,0.5573789448267686,0.10103192777660192,a,,card,0.6780669796510241,facebook,cpc,summer_campaign,ad_1,mobile,forward,scroll,https://example.com/lp/product-a,,A,A,A,A,cta_button,presence,,,
2025-09-29,2025-09-29 11:27:29.656130,2025-09-29 11:27:29.656130,swipe_page,user_000078,3859870,9,user_000078-3859870,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-6,7,7,44950,46016,2052,9,0.9,10,,,,,,0.8782602664488693,direct,none,summer_campaign,ad_1,mobile,forward,swipe,,https://example.com/video1.mp4,control,B,,control,hero_image,layout,,,
2025-09-29,2025-09-29 11:29:48.656130,2025-09-29 11:29:48.656130,scroll,user_000086,8166807,4,user_000086-8166807,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-4,5,5,104689,292222,3662,8,0.8,10,,,,,,0.4253155287290791,direct,referral,summer_campaign,ad_5,desktop,backward,swipe,,,control,,A,control,,presence,,,
2025-09-29,2025-09-29 11:30:13.656130,2025-09-29 11:30:13.656130,click,user_000401,7844330,4,user_000401-7844330,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-5,6,6,14852,220334,4232,9,0.9,10,0.11377326151595613,0.6954584993377464,button,cta-button,,0.9972593682481334,instagram,cpc,brand_awareness,ad_1,mobile,forward,scroll,https://example.com/thank-you,,A,control,,A,cta_button,presence,,,
2025-09-29,2025-09-29 11:33:36.656130,2025-09-29 11:33:36.656130,video_play,user_000360,4146204,1,user_000360-4146204,https://example.com/lp/product-b,https://www.facebook.com/,/lp/product-b,,1,1,15188,164602,4248,10,1.0,10,,,,,,0.5543729138291055,twitter,social,,ad_4,desktop,backward,scroll,https://example.com/lp/product-b,https://example.com/video1.mp4,B,A,B,B,cta_button,layout,,,
2025-09-29,2025-09-29 11:38:20.656130,2025-09-29 11:38:20.656130,scroll,user_000544,3004131,1,user_000544-3004131,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-8,9,9,63538,218745,561,10,1.0,10,,,,,,0.8711675881670039,instagram,social,,ad_1,mobile,backward,scroll,https://example.com/thank-you,,B,A,control,B,,,,,
2025-09-29,2025-09-29 11:39:14.656130,2025-09-29 11:39:14.656130,conversion,user_000512,6538651,1,user_000512-6538651,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-1,2,2,20942,251775,1627,9,0.9,10,,,,,,0.6158807196841971,twitter,referral,summer_campaign,ad_3,mobile,forward,button,,,A,,A,A,,presence,,,
2025-09-29,2025-09-29 11:48:47.656130,2025-09-29 11:48:47.656130,scroll,user_000326,2513707,9,user_000326-2513707,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-9,10,10,10309,135070,3353,10,1.0,10,,,,,,0.7037828257633559,google,social,brand_awareness,ad_1,desktop,backward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,B,B,control,B,headline,creative,,,
2025-09-29,2025-09-29 11:51:42.656130,2025-09-29 11:51:42.656130,swipe_page,user_000630,9994621,8,user_000630-9994621,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-6,7,7,2551,100204,2551,8,0.8,10,,,,,,0.19949007958282133,facebook,social,brand_awareness,ad_1,mobile,forward,button,https://example.com/lp/product-b,,A,,A,A,,layout,,,
2025-09-29,2025-09-29 11:51:50.656130,2025-09-29 11:51:50.656130,page_view,user_000660,1189732,2,user_000660-1189732,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,,1,1,4272,13489,4272,8,0.8,10,,,,,,0.18663524935491754,twitter,organic,summer_campaign,ad_5,mobile,backward,swipe,https://example.com/thank-you,,control,,,control,headline,,,,
2025-09-29,2025-09-29 11:56:26.656130,2025-09-29 11:56:26.656130,conversion,user_000433,2182014,9,user_000433-2182014,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-3,4,4,30856,239763,1424,9,0.9,10,,,,,,0.4248878385413799,facebook,organic,summer_campaign,ad_5,mobile,forward,click,https://example.com/lp/product-b,https://example.com/video1.mp4,control,,control,control,cta_button,presence,,,
2025-09-29,2025-09-29 12:01:09.656130,2025-09-29 12:01:09.656130,session_start,user_000001,4153298,3,user_000001-4153298,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-5,6,6,23819,228338,532,7,0.7,10,,,,,,0.8133644331572664,direct,referral,brand_awareness,ad_4,mobile,forward,button,,https://example.com/video1.mp4,B,B,B,B,,,,,
2025-09-29,2025-09-29 12:08:46.656130,2025-09-29 12:08:46.656130,conversion,user_000444,5142260,1,user_000444-5142260,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-2,3,3,116985,163872,1013,6,0.6,10,,,,,,0.714344397693856,instagram,cpc,spring_sale,ad_2,mobile,backward,button,https://example.com/lp/product-b,,A,A,,A,cta_button,creative,,,
2025-09-29,2025-09-29 12:10:52.656130,2025-09-29 12:10:52.656130,conversion,user_000616,9827375,3,user_000616-9827375,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-2,3,3,29553,53034,1900,7,0.7,10,,,,,,0.7186044219015219,instagram,cpc,brand_awareness,ad_3,mobile,forward,click,https://example.com/thank-you,https://example.com/video1.mp4,B,,B,B,hero_image,presence,,,
2025-09-29,2025-09-29 12:12:21.656130,2025-09-29 12:12:21.656130,click,user_000174,1377242,10,user_000174-1377242,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-4,5,5,25599,246317,1984,8,0.8,10,0.36796636610301825,0.5255586186343898,img,nav-link,card,0.2704727055359454,google,cpc,brand_awareness,ad_3,mobile,backward,swipe,,https://example.com/video1.mp4,A,control,B,A,hero_image,layout,,,
2025-09-29,2025-09-29 12:13:03.656130,2025-09-29 12:13:03.656130,video_play,user_000549,6514148,3,user_000549-6514148,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-5,6,6,61078,116746,1496,7,0.7,10,,,,,,0.3221563591885061,direct,cpc,summer_campaign,,desktop,backward,click,https://example.com/lp/product-b,https://example.com/video1.mp4,control,A,B,control,hero_image,,,,
2025-09-29,2025-09-29 12:14:48.656130,2025-09-29 12:14:48.656130,scroll,user_000149,7778618,7,user_000149-7778618,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-2,3,3,101396,122009,3901,10,1.0,10,,,,,,0.6624561626743688,facebook,none,brand_awareness,,mobile,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,B,B,control,B,cta_button,layout,,,
2025-09-29,2025-09-29 12:19:04.656130,2025-09-29 12:19:04.656130,click,user_000316,7079827,4,user_000316-7079827,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-4,5,5,55540,227376,4664,10,1.0,10,0.169604741638806,0.5290514413060241,div,,,0.8516576385601673,facebook,organic,,,mobile,backward,click,,https://example.com/video1.mp4,A,B,,A,cta_button,,,,
2025-09-29,2025-09-29 12:27:07.656130,2025-09-29 12:27:07.656130,scroll,user_000429,6663312,2,user_000429-6663312,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-8,9,9,63026,64958,1822,9,0.9,10,,,,,,0.6602848405032429,twitter,none,,,mobile,forward,scroll,https://example.com/lp/product-a,,A,control,A,A,,presence,,,
2025-09-29,2025-09-29 12:34:58.656130,2025-09-29 12:34:58.656130,swipe_page,user_000652,7843789,6,user_000652-7843789,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,,1,1,92419,274904,2941,8,0.8,10,,,,,,0.33444323700882106,google,social,summer_campaign,ad_4,mobile,forward,button,,https://example.com/video1.mp4,B,control,A,B,,,,,
2025-09-29,2025-09-29 12:41:55.656130,2025-09-29 12:41:55.656130,session_start,user_000104,3706159,3,user_000104-3706159,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-8,9,9,70807,182445,3976,9,0.9,10,,,,,,0.12534740791824928,google,organic,summer_campaign,ad_4,desktop,backward,button,https://example.com/thank-you,https://example.com/video1.mp4,A,B,B,A,,layout,,,
2025-09-29,2025-09-29 12:49:32.656130,2025-09-29 12:49:32.656130,scroll,user_000231,1948551,1,user_000231-1948551,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-2,3,3,30371,269357,2885,7,0.7,10,,,,,,0.8299340378572984,facebook,organic,summer_campaign,ad_1,mobile,forward,swipe,,https://example.com/video1.mp4,A,A,control,A,cta_button,layout,,,
2025-09-29,2025-09-29 12:51:23.656130,2025-09-29 12:51:23.656130,click,user_000486,4552909,5,user_000486-4552909,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-8,9,9,7695,127152,4510,10,1.0,10,0.787658731969827,0.6180515640724497,a,nav-link,card,0.3889857864956785,facebook,referral,spring_sale,,desktop,backward,click,,,A,control,A,A,hero_image,,,,
2025-09-29,2025-09-29 12:54:57.656130,2025-09-29 12:54:57.656130,conversion,user_000486,3110298,6,user_000486-3110298,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-5,6,6,98170,266314,2495,7,0.7,10,,,,,,0.11058951554759705,direct,referral,brand_awareness,ad_2,mobile,backward,swipe,https://example.com/lp/product-b,,A,B,A,A,cta_button,,,,
2025-09-29,2025-09-29 12:56:54.656130,2025-09-29 12:56:54.656130,conversion,user_000507,8379113,9,user_000507-8379113,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-4,5,5,30378,173043,4260,6,0.6,10,,,,,,0.8630931296241009,direct,cpc,spring_sale,ad_1,desktop,forward,button,,https://example.com/video1.mp4,control,A,B,control,,,,,
2025-09-29,2025-09-29 12:58:16.656130,2025-09-29 12:58:16.656130,page_view,user_000304,6647965,4,user_000304-6647965,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-8,9,9,51738,246840,4558,9,0.9,10,,,,,,0.432368379107517,direct,social,spring_sale,ad_3,mobile,backward,click,https://example.com/lp/product-b,,B,A,control,B,hero_image,presence,,,
2025-09-29,2025-09-29 13:00:58.656130,2025-09-29 13:00:58.656130,page_view,user_000132,4679081,3,user_000132-4679081,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-8,9,9,22053,71452,2788,10,1.0,10,,,,,,0.1797295033070152,direct,organic,brand_awareness,ad_1,mobile,backward,click,https://example.com/lp/product-a,,control,B,A,control,hero_image,presence,,,
2025-09-29,2025-09-29 13:03:48.656130,2025-09-29 13:03:48.656130,video_play,user_000657,9269207,3,user_000657-9269207,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-5,6,6,45593,251043,2395,10,1.0,10,,,,,,0.6333922711976313,google,social,spring_sale,ad_2,mobile,forward,click,https://example.com/lp/product-b,,A,B,B,A,headline,presence,,,
2025-09-29,2025-09-29 13:08:09.656130,2025-09-29 13:08:09.656130,conversion,user_000108,5702631,2,user_000108-5702631,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-8,9,9,77072,280158,1969,10,1.0,10,,,,,,0.6696344481979168,direct,referral,brand_awareness,ad_2,mobile,backward,swipe,,https://example.com/video1.mp4,B,A,B,B,,creative,,,
2025-09-29,2025-09-29 13:14:38.656130,2025-09-29 13:14:38.656130,video_play,user_000094,1359055,2,user_000094-1359055,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-2,3,3,100309,120523,2691,3,0.3,10,,,,,,0.5521217566415955,twitter,referral,spring_sale,ad_2,mobile,backward,click,https://example.com/lp/product-b,,A,,A,A,cta_button,creative,,,
2025-09-29,2025-09-29 13:19:39.656130,2025-09-29 13:19:39.656130,page_view,user_000571,7603390,7,user_000571-7603390,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-9,10,10,78443,250857,3770,10,1.0,10,,,,,,0.4140289748368998,instagram,social,spring_sale,ad_5,mobile,backward,button,https://example.com/lp/service-x,https://example.com/video1.mp4,B,B,A,B,cta_button,,,,
2025-09-29,2025-09-29 13:24:33.656130,2025-09-29 13:24:33.656130,video_play,user_000243,9081921,9,user_000243-9081921,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-2,3,3,78189,91743,904,5,0.5,10,,,,,,0.8011751036124355,google,referral,spring_sale,ad_5,mobile,backward,swipe,https://example.com/lp/product-a,,A,,,A,hero_image,,,,
2025-09-29,2025-09-29 13:29:49.656130,2025-09-29 13:29:49.656130,session_start,user_000552,1615325,7,user_000552-1615325,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-1,2,2,14831,147873,1904,9,0.9,10,,,,,,0.3303595386619325,facebook,none,brand_awareness,,mobile,forward,click,https://example.com/thank-you,,B,A,control,B,hero_image,,,,
2025-09-29,2025-09-29 13:29:51.656130,2025-09-29 13:29:51.656130,conversion,user_000171,6905603,1,user_000171-6905603,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-1,2,2,63093,251548,3713,6,0.6,10,,,,,,0.846679186745658,facebook,referral,,ad_1,mobile,backward,button,https://example.com/thank-you,https://example.com/video1.mp4,control,A,,control,headline,presence,,,
2025-09-29,2025-09-29 13:32:30.656130,2025-09-29 13:32:30.656130,conversion,user_000049,5722459,2,user_000049-5722459,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-8,9,9,64648,240440,2116,10,1.0,10,,,,,,0.9833166874401805,facebook,none,brand_awareness,,mobile,backward,scroll,https://example.com/lp/service-x,,B,control,B,B,cta_button,creative,,,
2025-09-29,2025-09-29 13:38:37.656130,2025-09-29 13:38:37.656130,session_start,user_000248,1535158,3,user_000248-1535158,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-1,2,2,11402,173747,564,8,0.8,10,,,,,,0.7557209604215918,twitter,social,brand_awareness,ad_2,desktop,forward,button,https://example.com/lp/product-b,,B,B,A,B,headline,,,,
2025-09-29,2025-09-29 13:41:15.656130,2025-09-29 13:41:15.656130,video_play,user_000022,6014622,1,user_000022-6014622,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-8,9,9,88630,271074,1209,10,1.0,10,,,,,,0.9645798554138219,google,social,brand_awareness,ad_5,desktop,backward,swipe,,,B,B,control,B,cta_button,presence,,,
2025-09-29,2025-09-29 13:43:18.656130,2025-09-29 13:43:18.656130,swipe_page,user_000401,2266512,7,user_000401-2266512,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-4,5,5,114711,267871,3995,9,0.9,10,,,,,,0.2556953840667701,facebook,none,summer_campaign,ad_5,desktop,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,B,B,A,B,cta_button,presence,,,
2025-09-29,2025-09-29 13:43:23.656130,2025-09-29 13:43:23.656130,session_start,user_000384,5676726,9,user_000384-5676726,https://example.com/lp/service-x,,/lp/service-x,,1,1,96533,132283,2504,4,0.4,10,,,,,,0.8308927778577287,instagram,social,brand_awareness,ad_5,mobile,backward,button,https://example.com/lp/service-x,,B,B,control,B,cta_button,creative,,,
2025-09-29,2025-09-29 13:45:32.656130,2025-09-29 13:45:32.656130,video_play,user_000357,1412735,8,user_000357-1412735,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-1,2,2,81708,129594,2286,2,0.2,10,,,,,,0.782146423626478,instagram,referral,,ad_4,desktop,forward,button,https://example.com/thank-you,,B,control,B,B,cta_button,creative,,,
2025-09-29,2025-09-29 13:48:55.656130,2025-09-29 13:48:55.656130,page_view,user_000082,1219650,6,user_000082-1219650,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-2,3,3,82753,139735,2313,7,0.7,10,,,,,,0.10346437923591809,facebook,cpc,summer_campaign,ad_5,mobile,backward,swipe,,https://example.com/video1.mp4,B,A,B,B,hero_image,,,,
2025-09-29,2025-09-29 13:49:46.656130,2025-09-29 13:49:46.656130,swipe_page,user_000150,8891453,6,user_000150-8891453,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-9,10,10,31433,107052,579,10,1.0,10,,,,,,0.5102713857568347,instagram,cpc,brand_awareness,ad_4,mobile,forward,button,https://example.com/lp/product-a,https://example.com/video1.mp4,control,control,control,control,hero_image,creative,,,
2025-09-29,2025-09-29 13:51:22.656130,2025-09-29 13:51:22.656130,scroll,user_000665,9925112,7,user_000665-9925112,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-1,2,2,17041,61206,2703,5,0.5,10,,,,,,0.628999598771018,twitter,cpc,spring_sale,ad_1,mobile,forward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,B,A,A,B,headline,,,,
